time_ms,node_id,name,type,ecef_x,ecef_y,ecef_z,altitude_km,orbit_id,ip,norad_id,distance_km,radius_km
300000,SAT_67421,STARLINK-36431,SAT,-1547089.58,5295385.22,4065876.64,482.58,-1,10.0.3.101,67421,922.07,6853.1703355773025
300000,SAT_60446,STARLINK-32247,SAT,-624296.63,5853539.97,3502705.94,477.48,-1,10.0.3.11,60446,926.38,6850.009150703979
300000,SAT_65746,STARLINK-34704,SAT,-1227000.76,5350543.25,4093502.09,477.2,-1,10.0.3.211,65746,929.59,6847.671377628712
300000,SAT_47734,STARLINK-2144,SAT,-656510.47,6010008.48,3219440.93,476.13,-1,10.0.3.49,47734,939.63,6849.526102487003
300000,SAT_59756,STARLINK-11131 [DTC],SAT,-528967.52,5671017.81,3591694.68,361.5,-1,10.0.3.86,59756,961.79,6733.53698385124
300000,SAT_59303,STARLINK-31504,SAT,-2255525.57,5478247.4,3451166.74,483.62,-1,10.0.3.143,59303,966.66,6856.321319761262
300000,SAT_55365,STARLINK-5639,SAT,-705871.02,5764115.66,3786518.23,560.87,-1,10.0.3.30,55365,968.53,6932.604383985532
300000,SAT_59799,STARLINK-31810,SAT,-689492.83,6080875.71,3094035.39,483.75,-1,10.0.3.129,59799,969.06,6857.514473747895
300000,SAT_62836,STARLINK-11533 [DTC],SAT,-667509.85,5463624.05,3871222.2,358.24,-1,10.0.3.106,62836,974.47,6729.273250608736
300000,SAT_66408,STARLINK-35679,SAT,-2229255.83,5731027.57,3017241.3,475.7,-1,10.0.3.108,66408,976.29,6849.671789663706
300000,SAT_63194,STARLINK-11636 [DTC],SAT,-565017.89,5956916.63,3075152.95,353.95,-1,10.0.3.209,63194,978.2,6727.6048203416585
300000,SAT_58154,STARLINK-30797,SAT,-1073752.1,5365442.93,4117495.1,477.59,-1,10.0.3.14,58154,982.94,6847.969575419082
300000,SAT_47643,STARLINK-2022,SAT,-1799753.25,5041181.34,3983315.51,301.8,-1,10.0.3.213,47643,989.28,6672.287727298361
300000,SAT_57665,STARLINK-30298,SAT,-1647001.01,6121620.81,2596761.84,475.5,-1,10.0.3.35,57665,999.21,6850.549300752915
300000,SAT_54192,STARLINK-5268,SAT,-2280312.71,5703325.26,3175090.62,540.79,-1,10.0.3.132,54192,1001.88,6914.40131334258
300000,SAT_67098,STARLINK-36205,SAT,-2315069.76,5708964.34,3211131.6,573.62,-1,10.0.3.33,67098,1037.3,6947.171221553176
300000,SAT_67416,STARLINK-36487,SAT,-2137909.55,5262054.35,3834630.56,481.63,-1,10.0.3.96,67416,1045.02,6853.04784442813
300000,SAT_67415,STARLINK-36468,SAT,-1139341.32,5294437.41,4204142.93,485.87,-1,10.0.3.95,67415,1054.69,6855.945150578134
300000,SAT_67354,STARLINK-36448,SAT,-2385024.21,5584393.81,3183185.95,482.62,-1,10.0.3.34,67354,1070.44,6856.126275071794
300000,SAT_53616,STARLINK-4605,SAT,-1291418.97,5304690.12,4239348.44,542.21,-1,10.0.3.66,53616,1071.41,6912.2771516362045
300000,SAT_67513,STARLINK-36531,SAT,-452523.12,5875628.84,3505553.53,484.34,-1,10.0.3.193,67513,1075.5,6856.872245511779
300000,SAT_63106,STARLINK-11584 [DTC],SAT,-1001919.18,5179277.46,4175515.59,357.95,-1,10.0.3.121,63106,1075.52,6727.829329973299
300000,SAT_51792,STARLINK-3626,SAT,-2264364.24,5367534.68,3722355.3,541.38,-1,10.0.3.27,51792,1078.66,6913.298990484323
300000,SAT_54055,STARLINK-5158,SAT,-919572.86,6281620.96,2740413.1,540.02,-1,10.0.3.250,54055,1095.89,6914.784167897904
300000,SAT_67463,STARLINK-36505,SAT,-754371.87,6221988.49,2782167.74,482.7,-1,10.0.3.143,67463,1107.4,6857.308146892372
300000,SAT_55501,STARLINK-5367,SAT,-2427360.84,5586527.08,3311878.35,560.01,-1,10.0.3.166,55501,1121.19,6933.246257586525
300000,SAT_52336,STARLINK-3823,SAT,-1859989.79,6151392.31,2553396.14,539.92,-1,10.0.3.61,52336,1128.38,6915.129877174995
300000,SAT_65689,STARLINK-34875,SAT,-1024753.68,6273848.52,2554431.92,475.86,-1,10.0.3.154,65689,1142.16,6851.015821795671
300000,SAT_67324,STARLINK-36471,SAT,-2214142.46,5190113.49,3893486.17,484.36,-1,10.0.3.4,67324,1149.54,6855.577249819019
300000,SAT_56510,STARLINK-5339,SAT,-431540.35,6070987.93,3318923.26,559.2,-1,10.0.3.155,56510,1158.44,6932.414667751261
300000,SAT_64610,STARLINK-34569,SAT,-1646678.07,5104337.51,4257589.7,477.99,-1,10.0.3.95,64610,1159.65,6847.837624809602
300000,SAT_64244,STARLINK-11710 [DTC],SAT,-1879286.0,6013257.15,2374771.23,357.33,-1,10.0.3.239,64244,1160.97,6732.794057199272
300000,SAT_57359,STARLINK-6347,SAT,-891813.26,5404883.98,4247922.99,561.94,-1,10.0.3.239,57359,1166.57,6932.023619185311
300000,SAT_66211,STARLINK-35723,SAT,-2057677.93,5112610.64,4064683.28,477.37,-1,10.0.3.166,66211,1175.35,6847.954160664472
300000,SAT_65690,STARLINK-34790,SAT,-2220990.68,5154363.97,3923331.67,476.74,-1,10.0.3.155,65690,1179.53,6847.831695413228
300000,SAT_59924,STARLINK-31958,SAT,-360188.24,6031119.56,3243536.56,484.12,-1,10.0.3.254,59924,1185.3,6857.453472777304
300000,SAT_59497,STARLINK-31720,SAT,-1540525.87,6244423.65,2380953.59,482.66,-1,10.0.3.82,59497,1199.65,6858.205791207528
300000,SAT_59304,STARLINK-31474,SAT,-2471850.56,5681373.08,2939820.9,483.69,-1,10.0.3.144,59304,1200.19,6857.885402162813
300000,SAT_47804,STARLINK-2385,SAT,-1816248.28,5073311.25,4247225.94,491.29,-1,10.0.3.119,47804,1213.7,6861.20784114491
300000,SAT_59500,STARLINK-31512,SAT,-926170.27,5250418.37,4310050.98,486.08,-1,10.0.3.85,59500,1216.77,6855.743860389206
300000,SAT_66342,STARLINK-35535,SAT,-2039155.31,6071493.04,2451611.93,482.56,-1,10.0.3.42,66342,1228.5,6857.957652857588
300000,SAT_59534,STARLINK-31734,SAT,-890905.7,6313632.31,2526346.64,483.21,-1,10.0.3.119,59534,1231.06,6858.432274041038
300000,SAT_48397,STARLINK-2590,SAT,-288447.13,6000871.82,3289159.42,476.06,-1,10.0.3.202,48397,1232.73,6849.250618648006
300000,SAT_51815,STARLINK-3604,SAT,-1123894.91,5226212.03,4381682.11,542.47,-1,10.0.3.50,51815,1237.52,6911.987417836833
300000,SAT_63090,STARLINK-32903,SAT,-678359.32,5479183.99,4218166.24,577.76,-1,10.0.3.105,63090,1242.99,6947.989276875644
300000,SAT_56512,STARLINK-5349,SAT,-1817072.02,6237957.53,2423325.05,558.92,-1,10.0.3.157,56512,1245.58,6934.433586812126
300000,SAT_58841,STARLINK-31236,SAT,-1642857.34,6237498.66,2308919.22,475.32,-1,10.0.3.191,58841,1264.12,6851.020196845071
300000,SAT_58864,STARLINK-31242,SAT,-1386599.71,5071872.62,4399429.12,486.46,-1,10.0.3.214,58864,1264.13,6855.765982819259
300000,SAT_56556,STARLINK-5302,SAT,-378016.53,5664891.61,3946606.61,543.3,-1,10.0.3.201,56556,1270.07,6914.448436722724
300000,SAT_54012,STARLINK-5126,SAT,-261147.67,5922461.52,3557063.87,541.04,-1,10.0.3.207,54012,1272.51,6913.49780767207
300000,SAT_62109,STARLINK-33556,SAT,-1457343.79,6291731.93,2307078.93,482.31,-1,10.0.3.144,62109,1272.76,6858.01391005319
300000,SAT_47837,STARLINK-2427,SAT,-2085146.79,5113230.07,4170132.05,549.4,-1,10.0.3.152,47837,1273.24,6919.751455004487
300000,SAT_66943,STARLINK-36109,SAT,-2527944.5,5704063.22,2828982.4,476.07,-1,10.0.3.133,66943,1284.22,6850.5461119787215
300000,SAT_55350,STARLINK-5668,SAT,-1188078.81,5192092.54,4435782.15,562.13,-1,10.0.3.15,55350,1285.58,6931.487537675682
300000,SAT_62453,STARLINK-32690,SAT,-308066.55,6125542.66,3049044.87,475.49,-1,10.0.3.233,62453,1286.0,6849.368766388776
300000,SAT_46340,STARLINK-1759,SAT,-1535030.63,4922249.92,4377731.96,394.68,-1,10.0.3.185,46340,1300.65,6763.830307125072
300000,SAT_66467,STARLINK-35682,SAT,-1103791.37,5113767.27,4430251.12,486.19,-1,10.0.3.167,66467,1305.44,6855.369870872832
300000,SAT_63587,STARLINK-33830,SAT,-328662.62,6169889.62,2975501.23,483.69,-1,10.0.3.92,63587,1305.6,6857.781318363872
300000,SAT_47733,STARLINK-2143,SAT,-587027.25,5340506.12,4245602.18,477.79,-1,10.0.3.48,47733,1311.26,6847.681686587131
300000,SAT_65419,STARLINK-35085,SAT,-1935391.09,4956691.5,4264728.39,449.52,-1,10.0.3.139,65419,1311.8,6819.269575100813
300000,SAT_52357,STARLINK-3821,SAT,-368545.81,6228414.95,2980125.64,540.34,-1,10.0.3.82,52357,1312.11,6914.4867946679515
300000,SAT_57921,STARLINK-30492,SAT,-2342768.55,5116846.43,3982483.21,523.28,-1,10.0.3.36,57921,1315.68,6894.262425017251
300000,SAT_60116,STARLINK-11210 [DTC],SAT,-2649587.78,5390293.98,3045432.27,360.51,-1,10.0.3.191,60116,1318.3,6734.258853497311
300000,SAT_59710,STARLINK-11092 [DTC],SAT,-1250399.12,4928095.17,4412738.71,363.23,-1,10.0.3.40,59710,1319.42,6732.15291616334
300000,SAT_57414,STARLINK-30193,SAT,-1160676.16,5153303.7,4463105.72,546.21,-1,10.0.3.39,57414,1321.52,6915.419064722163
300000,SAT_46681,STARLINK-1775,SAT,-326274.03,5362408.23,4027465.16,343.92,-1,10.0.3.16,46681,1325.44,6714.339310970067
300000,SAT_58711,STARLINK-31031,SAT,-1436757.28,4999813.69,4452094.69,478.08,-1,10.0.3.61,58711,1336.05,6847.156748977683
300000,SAT_58843,STARLINK-31280,SAT,-170848.37,5766697.09,3690862.04,476.92,-1,10.0.3.193,58843,1339.24,6848.828154630475
300000,SAT_66863,STARLINK-36134,SAT,-2665248.91,5522915.12,3069062.98,483.66,-1,10.0.3.53,66863,1341.02,6857.498869864091
300000,SAT_57825,STARLINK-30377,SAT,-553589.13,5356439.36,4262500.78,497.93,-1,10.0.3.195,57825,1344.18,6867.810163488211
300000,SAT_51886,STARLINK-3565,SAT,-2351975.04,5989715.02,2531954.56,539.89,-1,10.0.3.121,51886,1352.04,6915.147612560516
300000,SAT_55451,STARLINK-5656,SAT,-451050.14,6323353.49,2808780.81,559.18,-1,10.0.3.116,55451,1355.08,6933.793711015165
300000,SAT_57829,STARLINK-30418,SAT,-2687881.97,5344009.62,3378200.63,496.94,-1,10.0.3.199,57829,1366.4,6869.889940882315
300000,SAT_65408,STARLINK-35008,SAT,-1608465.84,4911087.26,4443559.72,446.49,-1,10.0.3.128,65408,1378.17,6815.5090359405785
300000,SAT_57463,STARLINK-30091,SAT,-977506.71,6384228.09,2315453.58,485.45,-1,10.0.3.88,57463,1378.72,6861.137876065083
300000,SAT_48362,STARLINK-2578,SAT,-2173509.04,6066971.18,2324860.88,475.41,-1,10.0.3.167,48362,1381.21,6851.077211451253
300000,SAT_48405,STARLINK-2570,SAT,-1654684.23,4938461.61,4445754.57,478.61,-1,10.0.3.210,48405,1381.33,6847.708862906657
300000,SAT_59024,STARLINK-31006,SAT,-2670126.83,5234672.31,3532935.42,484.16,-1,10.0.3.119,59024,1387.09,6856.602960887933
300000,SAT_57342,STARLINK-6375,SAT,-2291534.03,5039551.73,4141375.54,543.25,-1,10.0.3.222,57342,1399.33,6913.696638796378
300000,SAT_63579,STARLINK-33755,SAT,-2318135.82,4983579.59,4098818.08,485.92,-1,10.0.3.84,63579,1402.95,6856.393283845854
300000,SAT_63105,STARLINK-11624 [DTC],SAT,-535103.67,5144581.14,4300897.65,357.5,-1,10.0.3.120,63105,1403.48,6726.869378802199
300000,SAT_59363,STARLINK-31553,SAT,-1150213.18,5022817.06,4521744.82,486.69,-1,10.0.3.203,59363,1406.19,6855.498362254168
300000,SAT_60197,STARLINK-32023,SAT,-750351.87,5162096.99,4435672.24,478.16,-1,10.0.3.17,60197,1409.29,6847.295924938995
300000,SAT_66207,STARLINK-35747,SAT,-2610287.21,5117597.98,3728380.19,476.89,-1,10.0.3.162,66207,1411.39,6848.6660923696745
300000,SAT_66578,STARLINK-35743,SAT,-2164459.17,6094280.67,2285990.29,483.61,-1,10.0.3.23,66578,1413.89,6859.365275979041
300000,SAT_63757,STARLINK-11676 [DTC],SAT,-1427179.42,4817925.66,4472682.0,358.46,-1,10.0.3.7,63757,1414.96,6727.119222615426
300000,SAT_61867,STARLINK-32569,SAT,-2703630.99,5184170.17,3580015.67,483.5,-1,10.0.3.157,61867,1437.5,6855.78245563931
300000,SAT_57909,STARLINK-30463,SAT,-82233.48,5998457.02,3474426.31,559.78,-1,10.0.3.24,57909,1438.75,6932.523865782245
300000,SAT_62528,STARLINK-32786,SAT,-2573088.32,5810572.31,2578832.39,483.03,-1,10.0.3.53,62528,1440.8,6858.127336815223
300000,SAT_58151,STARLINK-30834,SAT,-2719666.59,5618497.28,2820225.95,475.16,-1,10.0.3.11,58151,1448.34,6849.654915043752
300000,SAT_66561,STARLINK-35305,SAT,-2696585.64,5669244.49,2763485.65,484.56,-1,10.0.3.6,66561,1451.13,6859.209877165554
300000,SAT_47556,STARLINK-1955,SAT,-1379958.92,4735191.41,4481185.89,295.44,-1,10.0.3.126,47556,1454.43,6663.884099454345
300000,SAT_58886,STARLINK-31320,SAT,-221382.2,5483149.94,4096799.67,477.73,-1,10.0.3.236,58886,1455.22,6848.190336074995
300000,SAT_66464,STARLINK-35435,SAT,-352183.75,5372964.91,4243932.04,486.01,-1,10.0.3.164,66464,1457.04,6855.927689087301
300000,SAT_58440,STARLINK-30950,SAT,-48084.59,6050310.81,3227699.97,484.21,-1,10.0.3.45,58440,1461.61,6857.59579748882
300000,SAT_62960,STARLINK-32877,SAT,-2528276.51,5000622.01,3936443.5,476.87,-1,10.0.3.230,62960,1461.78,6847.918663842794
300000,SAT_67325,STARLINK-36473,SAT,-308036.85,6294244.12,2704637.46,482.86,-1,10.0.3.5,67325,1463.38,6857.657000255098
300000,SAT_54054,STARLINK-5163,SAT,-2284415.63,4975232.08,4220155.37,542.25,-1,10.0.3.249,54054,1466.18,6912.394691233224
300000,SAT_59355,STARLINK-31416,SAT,-1548186.22,4883653.84,4554895.24,486.55,-1,10.0.3.195,59355,1480.47,6855.218891335221
300000,SAT_62915,STARLINK-11555 [DTC],SAT,-2488987.37,5801521.6,2335214.95,355.42,-1,10.0.3.185,62915,1488.23,6730.9687167590955
300000,SAT_62510,STARLINK-32701,SAT,-684491.41,5136377.54,4488721.12,486.67,-1,10.0.3.35,62510,1488.58,6855.619593947312
300000,SAT_53630,STARLINK-4598,SAT,-764536.33,5142834.69,4553767.32,542.76,-1,10.0.3.80,53630,1513.45,6911.58890945181
300000,SAT_65422,STARLINK-35074,SAT,-1334917.62,4885847.91,4606846.36,478.21,-1,10.0.3.142,65422,1513.88,6846.645035087118
300000,SAT_59555,STARLINK-31730,SAT,-1544904.8,6363717.08,2038845.61,482.37,-1,10.0.3.140,59555,1523.96,6858.6089943051165
300000,SAT_63704,STARLINK-33937,SAT,-502077.24,5191491.37,4436602.38,478.28,-1,10.0.3.209,63704,1526.63,6847.415927043731
300000,SAT_67845,STARLINK-36606,SAT,-1299491.27,4724992.01,4563739.27,328.23,-1,10.0.3.15,67845,1533.35,6696.412709795461
300000,SAT_67095,STARLINK-36227,SAT,-2507502.11,5012432.02,4102810.44,575.21,-1,10.0.3.30,67095,1536.82,6945.868922845342
300000,SAT_67844,STARLINK-36598,SAT,-1022847.15,4790115.09,4561933.54,325.3,-1,10.0.3.14,67844,1537.74,6693.4786539650495
300000,SAT_57144,STARLINK-5150,SAT,-1662127.93,4907947.59,4603678.48,562.73,-1,10.0.3.24,57144,1538.66,6931.4121468203
300000,SAT_61538,STARLINK-11325 [DTC],SAT,-1909680.69,4692956.55,4432057.85,362.71,-1,10.0.3.83,61538,1539.33,6731.556900427522
300000,SAT_66405,STARLINK-35683,SAT,-2709412.56,5746624.11,2561629.4,475.16,-1,10.0.3.105,66405,1548.89,6850.295633391555
300000,SAT_49442,STARLINK-3098,SAT,-96753.87,5570545.93,4091539.71,541.76,-1,10.0.3.227,49442,1558.87,6912.3831250956
300000,SAT_59533,STARLINK-31509,SAT,-2365885.9,4846385.22,4231680.36,485.11,-1,10.0.3.118,59533,1565.83,6855.069982258605
300000,SAT_59312,STARLINK-31445,SAT,-371737.91,5242782.01,4401150.21,486.0,-1,10.0.3.152,59312,1569.0,6855.29543120454
300000,SAT_57357,STARLINK-5600,SAT,-2889949.49,5308793.81,3396231.57,560.23,-1,10.0.3.237,57357,1569.74,6933.216327860414
300000,SAT_66530,STARLINK-35961,SAT,-1263607.67,4858471.85,4668257.53,487.03,-1,10.0.3.230,66530,1582.54,6855.222930534568
300000,SAT_65348,STARLINK-34859,SAT,-2133629.53,6174056.45,2066381.75,475.19,-1,10.0.3.68,65348,1583.86,6851.370779326403
301000,SAT_62474,STARLINK-11502 [DTC],SAT,-1612043.28,5586058.74,3388262.9,356.57,-1,10.0.3.254,62474,412.07,6729.26899914396
301000,SAT_58748,STARLINK-31165,SAT,-1385873.96,5842648.4,3344062.32,500.07,-1,10.0.3.98,58748,511.12,6873.131728627964
301000,SAT_60445,STARLINK-32228,SAT,-1685086.56,5662517.53,3465001.4,476.43,-1,10.0.3.10,60445,542.79,6849.077032290694
301000,SAT_57931,STARLINK-30488,SAT,-1555602.78,5741114.7,3560550.0,559.9,-1,10.0.3.46,57931,582.48,6932.37436310243
301000,SAT_60935,STARLINK-11253 [DTC],SAT,-1139855.37,5900940.05,3037658.58,360.3,-1,10.0.3.245,60935,592.71,6734.072570655848
301000,SAT_64911,STARLINK-34718,SAT,-1456019.89,5951502.35,3062474.25,475.91,-1,10.0.3.141,64911,612.21,6849.753475421155
301000,SAT_64928,STARLINK-34248,SAT,-1823319.61,5608498.33,3483357.24,476.76,-1,10.0.3.158,64928,623.59,6849.34490146932
301000,SAT_53996,STARLINK-5131,SAT,-1738648.56,5892735.45,3171168.1,540.39,-1,10.0.3.191,53996,659.3,6914.010197948393
301000,SAT_59943,STARLINK-31973,SAT,-1532552.31,5974556.92,2996467.11,483.28,-1,10.0.3.18,59943,666.42,6857.321788753826
301000,SAT_57671,STARLINK-30296,SAT,-1154298.76,6016342.7,3064374.76,475.92,-1,10.0.3.41,57671,684.52,6849.757497963405
301000,SAT_44768,STARLINK-1063,SAT,-1911052.52,5576528.71,3490282.45,478.12,-1,10.0.3.143,44768,687.32,6850.683598622156
301000,SAT_57925,STARLINK-30452,SAT,-1080088.44,5994037.36,3255157.07,532.51,-1,10.0.3.40,57925,689.79,6905.875937320941
301000,SAT_49449,STARLINK-3137,SAT,-1012129.71,6004439.7,3066160.55,443.76,-1,10.0.3.234,49449,725.55,6817.554046663442
301000,SAT_49444,STARLINK-3126,SAT,-1429323.22,6066142.81,2994641.46,540.29,-1,10.0.3.229,49444,726.1,6914.400258337435
301000,SAT_66404,STARLINK-35691,SAT,-1181264.32,5529978.1,3862724.06,476.8,-1,10.0.3.104,66404,733.52,6848.115094234877
301000,SAT_62898,STARLINK-32902,SAT,-976664.45,6000564.76,3172081.13,483.77,-1,10.0.3.168,62898,736.58,6857.313583477843
301000,SAT_66345,STARLINK-35440,SAT,-1350292.06,6057351.45,2914247.38,481.95,-1,10.0.3.45,66345,736.86,6856.211273579091
301000,SAT_67499,STARLINK-36558,SAT,-1155448.63,5545040.39,3862051.19,484.18,-1,10.0.3.179,67499,736.99,6855.506827177743
301000,SAT_55287,STARLINK-5341,SAT,-1257994.38,6095600.09,3092040.46,575.9,-1,10.0.3.207,55287,744.05,6949.791689223253
301000,SAT_54080,STARLINK-5160,SAT,-936317.06,5978562.54,3344137.8,540.87,-1,10.0.3.20,54080,757.75,6913.982738402457
301000,SAT_55636,STARLINK-5218,SAT,-1104688.72,6087987.71,3164318.48,575.91,-1,10.0.3.46,55636,758.44,6949.593007369266
301000,SAT_55455,STARLINK-5680,SAT,-1021070.33,6066849.56,3196682.41,559.54,-1,10.0.3.120,55455,775.61,6933.110891431199
301000,SAT_48386,STARLINK-2606,SAT,-1945713.46,5468715.17,3671370.43,496.15,-1,10.0.3.191,48386,789.59,6868.158946420189
301000,SAT_48370,STARLINK-2621,SAT,-1445304.59,6076299.36,2811389.94,474.88,-1,10.0.3.175,48370,809.43,6849.396518303251
301000,SAT_56557,STARLINK-6265,SAT,-2002652.1,5834075.08,3136272.36,546.04,-1,10.0.3.202,56557,809.84,6919.7725243544955
301000,SAT_62447,STARLINK-32730,SAT,-770738.46,5831652.56,3507346.08,476.12,-1,10.0.3.227,62447,811.23,6848.626568821597
301000,SAT_54084,STARLINK-5183,SAT,-1012036.7,5616861.95,3900643.92,541.61,-1,10.0.3.24,54084,837.38,6912.9139614302785
301000,SAT_65741,STARLINK-35284,SAT,-783926.76,5703101.67,3710087.96,476.86,-1,10.0.3.206,65741,845.5,6848.697868524925
301000,SAT_57352,STARLINK-6297,SAT,-1585076.22,5432484.97,4004276.81,561.45,-1,10.0.3.232,57352,873.07,6932.430478813989
301000,SAT_47745,STARLINK-2159,SAT,-693106.21,5978236.15,3233831.81,458.76,-1,10.0.3.60,47745,894.76,6832.084005548766
301000,SAT_55369,STARLINK-5644,SAT,-1305386.96,5464461.59,4061760.31,561.92,-1,10.0.3.34,55369,895.31,6932.695896966394
301000,SAT_67339,STARLINK-36451,SAT,-888316.81,5556614.33,3915311.79,484.13,-1,10.0.3.19,67339,896.19,6855.270671549223
301000,SAT_45096,STARLINK-1152,SAT,-1516704.49,6094230.99,2672198.92,450.16,-1,10.0.3.216,45096,896.93,6825.004830585229
301000,SAT_67421,STARLINK-36431,SAT,-1553887.54,5295367.55,4063312.17,482.58,-1,10.0.3.101,67421,922.07,6853.173700369075
301000,SAT_60446,STARLINK-32247,SAT,-629460.05,5855804.67,3498009.73,477.48,-1,10.0.3.11,60446,926.38,6850.017544423845
301000,SAT_65746,STARLINK-34704,SAT,-1231495.98,5346396.27,4097556.43,477.21,-1,10.0.3.211,65746,929.59,6847.6641361606235
301000,SAT_47734,STARLINK-2144,SAT,-661511.3,6012114.51,3214498.86,476.12,-1,10.0.3.49,47734,939.63,6849.534363905442
301000,SAT_59756,STARLINK-11131 [DTC],SAT,-534255.13,5673436.63,3587104.01,361.5,-1,10.0.3.86,59756,961.79,6733.54489976232
301000,SAT_59303,STARLINK-31504,SAT,-2261874.98,5477845.71,3447656.42,483.61,-1,10.0.3.143,59303,966.66,6856.326045199617
301000,SAT_55365,STARLINK-5639,SAT,-711778.16,5761350.41,3789611.67,560.87,-1,10.0.3.30,55365,968.53,6932.600039325819
